timestamp,cpu_percent,mem_mb
2025-11-01T17:31:54.9659168-03:00,0,8.12
2025-11-01T17:31:55.0203753-03:00,0,8.12
2025-11-01T17:31:55.1284106-03:00,0,8.12
2025-11-01T17:31:55.1996218-03:00,0,8.12
2025-11-01T17:31:55.2750939-03:00,0,8.12
2025-11-01T17:31:55.3867581-03:00,0,8.12
2025-11-01T17:31:55.4306242-03:00,0,8.12
2025-11-01T17:31:55.4942530-03:00,0,8.12
2025-11-01T17:31:55.5819609-03:00,0,8.12
2025-11-01T17:31:55.6465884-03:00,0,8.12
2025-11-01T17:31:55.6944946-03:00,0,8.12
2025-11-01T17:31:55.7605773-03:00,0,8.12
2025-11-01T17:31:55.9419101-03:00,0,8.12
2025-11-01T17:31:56.0168273-03:00,0,8.12
2025-11-01T17:31:56.0835892-03:00,0,8.12
2025-11-01T17:31:56.1365226-03:00,0,8.12
2025-11-01T17:31:56.1748951-03:00,0,8.12
2025-11-01T17:31:56.2163126-03:00,0,8.12
2025-11-01T17:31:56.3185765-03:00,0,8.12
2025-11-01T17:31:56.4105541-03:00,0,8.12
2025-11-01T17:31:56.5017596-03:00,0,8.12
2025-11-01T17:31:56.5663291-03:00,0,8.12
2025-11-01T17:31:56.6458027-03:00,0,8.12
2025-11-01T17:31:56.6863974-03:00,0,8.12
2025-11-01T17:31:56.7432786-03:00,0,8.12
2025-11-01T17:31:56.7742239-03:00,0,8.12
2025-11-01T17:31:56.7802959-03:00,0,8.12
2025-11-01T17:31:56.9206282-03:00,0,8.12
2025-11-01T17:31:56.9937910-03:00,0,8.12
2025-11-01T17:31:57.0819535-03:00,0,8.12
2025-11-01T17:31:57.1195007-03:00,0,8.12
2025-11-01T17:31:57.1732893-03:00,0,8.12
2025-11-01T17:31:57.2379720-03:00,0,8.12
2025-11-01T17:31:57.3094246-03:00,0,8.12
2025-11-01T17:31:57.4409301-03:00,0,8.12
2025-11-01T17:31:57.4805034-03:00,0,8.12
2025-11-01T17:31:57.5249703-03:00,0,8.12
2025-11-01T17:31:57.6025836-03:00,0,8.12
2025-11-01T17:31:57.6652025-03:00,0,8.12
2025-11-01T17:31:57.7115813-03:00,0,8.12
2025-11-01T17:31:57.7986639-03:00,0,8.12
2025-11-01T17:31:57.8481369-03:00,0,8.12
2025-11-01T17:31:57.9695104-03:00,0,8.12
2025-11-01T17:31:58.0092281-03:00,0,8.12
2025-11-01T17:31:58.0978005-03:00,0,8.12
2025-11-01T17:31:58.1753560-03:00,0,8.12
2025-11-01T17:31:58.2210151-03:00,0,8.12
2025-11-01T17:31:58.2811175-03:00,0,8.12
2025-11-01T17:31:58.3293255-03:00,0,8.12
2025-11-01T17:31:58.4669567-03:00,0,8.12
2025-11-01T17:31:58.4848277-03:00,0,8.12
2025-11-01T17:31:58.5130484-03:00,0,8.12
2025-11-01T17:31:58.5673201-03:00,0,8.12
2025-11-01T17:31:58.6308805-03:00,0,8.12
2025-11-01T17:31:58.7018440-03:00,0,8.12
2025-11-01T17:31:58.7762173-03:00,0,8.12
2025-11-01T17:31:58.8149909-03:00,0,8.12
2025-11-01T17:31:58.8646751-03:00,0,8.12
2025-11-01T17:31:58.9931455-03:00,0,8.12
2025-11-01T17:31:59.0493378-03:00,0,8.12
2025-11-01T17:31:59.1103042-03:00,0,8.12
2025-11-01T17:31:59.1735354-03:00,0,8.12
2025-11-01T17:31:59.2091111-03:00,0,8.12
2025-11-01T17:31:59.2545903-03:00,0,8.12
2025-11-01T17:31:59.3234521-03:00,0,8.12
2025-11-01T17:31:59.3627744-03:00,0,8.12
2025-11-01T17:31:59.4612444-03:00,0,8.12
2025-11-01T17:31:59.5211825-03:00,0,8.12
2025-11-01T17:31:59.5955839-03:00,0,8.12
2025-11-01T17:31:59.6596764-03:00,0,8.12
2025-11-01T17:31:59.7061648-03:00,0,8.12
2025-11-01T17:31:59.7418821-03:00,0,8.12
2025-11-01T17:31:59.7939979-03:00,0,8.12
2025-11-01T17:31:59.8342054-03:00,0,8.12
2025-11-01T17:31:59.9062042-03:00,0,8.12
2025-11-01T17:32:00.0067606-03:00,0,8.12
2025-11-01T17:32:00.0485989-03:00,0,8.12
2025-11-01T17:32:00.1202977-03:00,0,8.12
2025-11-01T17:32:00.1654009-03:00,0,8.12
2025-11-01T17:32:00.2028441-03:00,0,8.12
2025-11-01T17:32:00.2162826-03:00,0,8.12
2025-11-01T17:32:00.2894812-03:00,0,8.12
2025-11-01T17:32:00.3313061-03:00,0,8.12
2025-11-01T17:32:00.3701111-03:00,0,8.12
2025-11-01T17:32:00.4856803-03:00,0,8.12
2025-11-01T17:32:00.5605307-03:00,0,8.12
2025-11-01T17:32:00.5981291-03:00,0,8.12
2025-11-01T17:32:00.6623042-03:00,0,8.12
2025-11-01T17:32:00.7023016-03:00,0,8.12
2025-11-01T17:32:00.7646652-03:00,0,8.12
2025-11-01T17:32:00.8080108-03:00,0,8.12
2025-11-01T17:32:00.8723653-03:00,0,8.12
2025-11-01T17:32:00.9872345-03:00,0,8.12
2025-11-01T17:32:01.0674951-03:00,0,8.12
2025-11-01T17:32:01.1211755-03:00,0,8.12
2025-11-01T17:32:01.1752825-03:00,0,8.12
2025-11-01T17:32:01.2480476-03:00,0,8.12
2025-11-01T17:32:01.2889103-03:00,0,8.12
2025-11-01T17:32:01.3514962-03:00,0,8.12
2025-11-01T17:32:01.3912519-03:00,0,8.12
2025-11-01T17:32:01.5011935-03:00,0,8.12
2025-11-01T17:32:01.5521937-03:00,0,8.12
2025-11-01T17:32:01.6083334-03:00,0,8.12
2025-11-01T17:32:01.6586557-03:00,0,8.12
2025-11-01T17:32:01.7309108-03:00,0,8.12
2025-11-01T17:32:01.8073986-03:00,0,8.12
2025-11-01T17:32:01.8221426-03:00,0,8.12
2025-11-01T17:32:01.8554740-03:00,0,8.12
2025-11-01T17:32:01.9195416-03:00,0,8.12
2025-11-01T17:32:02.0176019-03:00,0,8.12
2025-11-01T17:32:02.0673636-03:00,0,8.12
2025-11-01T17:32:02.1234844-03:00,0,8.12
2025-11-01T17:32:02.1945980-03:00,0,8.12
2025-11-01T17:32:02.2586040-03:00,0,8.12
2025-11-01T17:32:02.3022750-03:00,0,8.12
2025-11-01T17:32:02.3601665-03:00,0,8.12
2025-11-01T17:32:02.4140782-03:00,0,8.12
2025-11-01T17:32:02.5138113-03:00,0,8.12
2025-11-01T17:32:02.5518025-03:00,0,8.12
2025-11-01T17:32:02.6245822-03:00,0,8.12
2025-11-01T17:32:02.6812893-03:00,0,8.12
2025-11-01T17:32:02.7305187-03:00,0,8.12
2025-11-01T17:32:02.7998046-03:00,0,8.12
2025-11-01T17:32:02.8740242-03:00,0,8.12
2025-11-01T17:32:02.9161597-03:00,0,8.12
2025-11-01T17:32:03.0137174-03:00,0,8.12
2025-11-01T17:32:03.0529171-03:00,0,8.12
2025-11-01T17:32:03.1267445-03:00,0,8.12
2025-11-01T17:32:03.1963806-03:00,0,8.12
2025-11-01T17:32:03.2338821-03:00,0,8.12
2025-11-01T17:32:03.2988442-03:00,0,8.12
2025-11-01T17:32:03.3364258-03:00,0,8.12
2025-11-01T17:32:03.4114442-03:00,0,8.12
2025-11-01T17:32:03.4931465-03:00,0,8.12
2025-11-01T17:32:03.5241463-03:00,0,8.12
2025-11-01T17:32:03.5619967-03:00,0,8.12
2025-11-01T17:32:03.6377195-03:00,0,8.12
2025-11-01T17:32:03.6873444-03:00,0,8.12
2025-11-01T17:32:03.7588157-03:00,0,8.12
2025-11-01T17:32:03.7966121-03:00,0,8.12
2025-11-01T17:32:03.8454977-03:00,0,8.12
2025-11-01T17:32:03.9167313-03:00,0,8.12
2025-11-01T17:32:04.0216966-03:00,0,8.12
2025-11-01T17:32:04.0666885-03:00,0,8.12
2025-11-01T17:32:04.1338241-03:00,0,8.12
2025-11-01T17:32:04.1792151-03:00,0,8.12
2025-11-01T17:32:04.2425575-03:00,0,8.12
2025-11-01T17:32:04.2794334-03:00,0,8.12
2025-11-01T17:32:04.3231408-03:00,0,8.12
2025-11-01T17:32:04.3805786-03:00,0,8.12
2025-11-01T17:32:04.4804630-03:00,0,8.12
2025-11-01T17:32:04.5512785-03:00,0,8.12
2025-11-01T17:32:04.6257556-03:00,0,8.12
2025-11-01T17:32:04.6961427-03:00,0,8.12
2025-11-01T17:32:04.7346806-03:00,0,8.12
2025-11-01T17:32:04.7932458-03:00,0,8.12
2025-11-01T17:32:04.8330421-03:00,0,8.12
2025-11-01T17:32:04.9068025-03:00,0,8.12
2025-11-01T17:32:05.0077534-03:00,0,8.12
2025-11-01T17:32:05.0530345-03:00,0,8.12
2025-11-01T17:32:05.1297310-03:00,0,8.12
2025-11-01T17:32:05.1764030-03:00,0,8.12
2025-11-01T17:32:05.2235087-03:00,0,8.12
2025-11-01T17:32:05.2874336-03:00,0,8.12
2025-11-01T17:32:05.3372261-03:00,0,8.12
2025-11-01T17:32:05.3819590-03:00,0,8.12
2025-11-01T17:32:05.4371677-03:00,0,8.12
2025-11-01T17:32:05.5281214-03:00,0,8.12
2025-11-01T17:32:05.5678586-03:00,0,8.12
2025-11-01T17:32:05.6412665-03:00,0,8.12
2025-11-01T17:32:05.6823959-03:00,0,8.12
2025-11-01T17:32:05.7348154-03:00,0,8.12
2025-11-01T17:32:05.7809543-03:00,0,8.12
2025-11-01T17:32:05.8492569-03:00,0,8.12
2025-11-01T17:32:05.8954911-03:00,0,8.12
2025-11-01T17:32:05.9587549-03:00,0,8.12
2025-11-01T17:32:06.0499136-03:00,0,8.12
2025-11-01T17:32:06.1207806-03:00,0,8.12
2025-11-01T17:32:06.1683095-03:00,0,8.12
2025-11-01T17:32:06.2435914-03:00,0,8.12
2025-11-01T17:32:06.2819933-03:00,0,8.12
2025-11-01T17:32:06.3241194-03:00,0,8.12
2025-11-01T17:32:06.3809166-03:00,0,8.12
2025-11-01T17:32:06.4243777-03:00,0,8.12
2025-11-01T17:32:06.5467341-03:00,0,8.12
2025-11-01T17:32:06.5861279-03:00,0,8.12
2025-11-01T17:32:06.6579454-03:00,0,8.12
2025-11-01T17:32:06.7246823-03:00,0,8.12
2025-11-01T17:32:06.7657723-03:00,0,8.12
2025-11-01T17:32:06.8394647-03:00,0,8.12
2025-11-01T17:32:06.8890151-03:00,0,8.12
2025-11-01T17:32:06.8979807-03:00,0,8.12
2025-11-01T17:32:06.9403215-03:00,0,8.12
2025-11-01T17:32:07.0770803-03:00,0,8.12
2025-11-01T17:32:07.1146760-03:00,0,8.12
2025-11-01T17:32:07.1668813-03:00,0,8.12
2025-11-01T17:32:07.2375600-03:00,0,8.12
2025-11-01T17:32:07.2832725-03:00,0,8.12
2025-11-01T17:32:07.3413179-03:00,0,8.12
2025-11-01T17:32:07.4017986-03:00,0,8.12
2025-11-01T17:32:07.4687500-03:00,0,8.12
2025-11-01T17:32:07.5037475-03:00,0,8.12
2025-11-01T17:32:07.6065553-03:00,0,8.12
2025-11-01T17:32:07.6706424-03:00,0,8.12
2025-11-01T17:32:07.7172103-03:00,0,8.12
2025-11-01T17:32:07.7790583-03:00,0,8.12
2025-11-01T17:32:07.8206532-03:00,0,8.12
2025-11-01T17:32:07.8960328-03:00,0,8.12
2025-11-01T17:32:07.9710195-03:00,0,8.12
2025-11-01T17:32:08.0104837-03:00,0,8.12
2025-11-01T17:32:08.1123619-03:00,0,8.12
2025-11-01T17:32:08.1904615-03:00,0,8.12
2025-11-01T17:32:08.2441222-03:00,0,8.12
2025-11-01T17:32:08.2915451-03:00,0,8.12
2025-11-01T17:32:08.3535845-03:00,0,8.12
2025-11-01T17:32:08.3931526-03:00,0,8.12
2025-11-01T17:32:08.4389588-03:00,0,8.12
2025-11-01T17:32:08.4935338-03:00,0,8.12
2025-11-01T17:32:08.5174381-03:00,0,8.12
2025-11-01T17:32:08.5885805-03:00,0,8.12
2025-11-01T17:32:08.6003860-03:00,0,8.12
2025-11-01T17:32:08.6892592-03:00,0,8.12
2025-11-01T17:32:08.7407497-03:00,0,8.12
2025-11-01T17:32:08.7950112-03:00,0,8.12
2025-11-01T17:32:08.8416273-03:00,0,8.12
2025-11-01T17:32:08.9028535-03:00,0,8.12
2025-11-01T17:32:08.9433803-03:00,0,8.12
2025-11-01T17:32:08.9858459-03:00,0,8.12
2025-11-01T17:32:09.0853295-03:00,0,8.12
2025-11-01T17:32:09.1566258-03:00,0,8.12
2025-11-01T17:32:09.2355596-03:00,0,8.12
2025-11-01T17:32:09.3015558-03:00,0,8.12
2025-11-01T17:32:09.3645775-03:00,0,8.12
2025-11-01T17:32:09.4021795-03:00,0,8.12
2025-11-01T17:32:09.4512662-03:00,0,8.12
2025-11-01T17:32:09.5813409-03:00,0,8.12
2025-11-01T17:32:09.6326667-03:00,0,8.12
2025-11-01T17:32:09.7055382-03:00,0,8.12
2025-11-01T17:32:09.7471524-03:00,0,8.12
2025-11-01T17:32:09.8104022-03:00,0,8.12
2025-11-01T17:32:09.8842483-03:00,0,8.12
2025-11-01T17:32:09.9632658-03:00,0,8.12
2025-11-01T17:32:10.0050046-03:00,0,8.12
2025-11-01T17:32:10.1112099-03:00,0,8.12
2025-11-01T17:32:10.1571745-03:00,0,8.12
2025-11-01T17:32:10.2217293-03:00,0,8.12
2025-11-01T17:32:10.2574746-03:00,0,8.12
2025-11-01T17:32:10.3069102-03:00,0,8.12
2025-11-01T17:32:10.3481654-03:00,0,8.12
2025-11-01T17:32:10.4144847-03:00,0,8.12
2025-11-01T17:32:10.4808676-03:00,0,8.12
2025-11-01T17:32:10.5936473-03:00,0,8.12
2025-11-01T17:32:10.6396185-03:00,0,8.12
2025-11-01T17:32:10.7125468-03:00,0,8.12
2025-11-01T17:32:10.7889815-03:00,0,8.12
2025-11-01T17:32:10.8547101-03:00,0,8.12
2025-11-01T17:32:10.9276411-03:00,0,8.12
2025-11-01T17:32:11.0018252-03:00,0,8.12
2025-11-01T17:32:11.0894160-03:00,0,8.12
2025-11-01T17:32:11.1620860-03:00,0,8.12
2025-11-01T17:32:11.2357119-03:00,0,8.12
2025-11-01T17:32:11.2805621-03:00,0,8.12
2025-11-01T17:32:11.3365930-03:00,0,8.12
2025-11-01T17:32:11.3903312-03:00,0,8.12
2025-11-01T17:32:11.4972405-03:00,0,8.12
2025-11-01T17:32:11.6109620-03:00,0,8.12
2025-11-01T17:32:11.6533934-03:00,0,8.12
2025-11-01T17:32:11.7160325-03:00,0,8.12
2025-11-01T17:32:11.7625899-03:00,0,8.12
2025-11-01T17:32:11.8372980-03:00,0,8.12
2025-11-01T17:32:11.8907487-03:00,0,8.12
2025-11-01T17:32:11.9106105-03:00,0,8.12
2025-11-01T17:32:11.9305416-03:00,0,8.12
2025-11-01T17:32:11.9684120-03:00,0,8.12
2025-11-01T17:32:12.0388305-03:00,0,8.12
2025-11-01T17:32:12.1419463-03:00,0,8.12
2025-11-01T17:32:12.2165445-03:00,0,8.12
2025-11-01T17:32:12.2744228-03:00,0,8.12
2025-11-01T17:32:12.3461111-03:00,0,8.12
2025-11-01T17:32:12.3837179-03:00,0,8.12
2025-11-01T17:32:12.4427044-03:00,0,8.12
2025-11-01T17:32:12.4502720-03:00,0,8.12
2025-11-01T17:32:12.5412854-03:00,0,8.12
2025-11-01T17:32:12.6255243-03:00,0,8.12
2025-11-01T17:32:12.6969380-03:00,0,8.12
2025-11-01T17:32:12.7437424-03:00,0,8.12
2025-11-01T17:32:12.7991869-03:00,0,8.12
2025-11-01T17:32:12.8564464-03:00,0,8.12
2025-11-01T17:32:12.9277129-03:00,0,8.12
2025-11-01T17:32:12.9681902-03:00,0,8.12
2025-11-01T17:32:13.0299123-03:00,0,8.12
2025-11-01T17:32:13.1359319-03:00,0,8.12
2025-11-01T17:32:13.1911241-03:00,0,8.12
2025-11-01T17:32:13.2630316-03:00,0,8.12
2025-11-01T17:32:13.3116635-03:00,0,8.12
2025-11-01T17:32:13.3838901-03:00,0,8.12
2025-11-01T17:32:13.4272768-03:00,0,8.12
2025-11-01T17:32:13.4691077-03:00,0,8.12
2025-11-01T17:32:13.5326025-03:00,0,8.12
2025-11-01T17:32:13.5638289-03:00,0,8.12
2025-11-01T17:32:13.6530504-03:00,0,8.12
2025-11-01T17:32:13.6946443-03:00,0,8.12
2025-11-01T17:32:13.7618979-03:00,0,8.12
2025-11-01T17:32:13.8276866-03:00,0,8.12
2025-11-01T17:32:13.8966639-03:00,0,8.12
2025-11-01T17:32:13.9631964-03:00,0,8.12
2025-11-01T17:32:14.0030880-03:00,0,8.12
2025-11-01T17:32:14.0753653-03:00,0,8.12
2025-11-01T17:32:14.1723116-03:00,0,8.12
2025-11-01T17:32:14.2444041-03:00,0,8.12
2025-11-01T17:32:14.3167556-03:00,0,8.12
2025-11-01T17:32:14.3561884-03:00,0,8.12
2025-11-01T17:32:14.4269486-03:00,0,8.12
2025-11-01T17:32:14.4981962-03:00,0,8.12
2025-11-01T17:32:14.5513885-03:00,0,8.12
2025-11-01T17:32:14.5990111-03:00,0,8.12
2025-11-01T17:32:14.7253290-03:00,0,8.12
2025-11-01T17:32:14.7633360-03:00,0,8.12
2025-11-01T17:32:14.8269177-03:00,0,8.12
2025-11-01T17:32:14.8682888-03:00,0,8.12
2025-11-01T17:32:14.9332704-03:00,0,8.12
2025-11-01T17:32:14.9724412-03:00,0,8.12
2025-11-01T17:32:15.0437251-03:00,0,8.12
2025-11-01T17:32:15.1018770-03:00,0,8.12
2025-11-01T17:32:15.1477329-03:00,0,8.12
2025-11-01T17:32:15.2397732-03:00,0,8.12
2025-11-01T17:32:15.2856633-03:00,0,8.12
2025-11-01T17:32:15.3193478-03:00,0,8.12
2025-11-01T17:32:15.3776338-03:00,0,8.12
2025-11-01T17:32:15.4152092-03:00,0,8.12
2025-11-01T17:32:15.4906965-03:00,0,8.12
2025-11-01T17:32:15.5552308-03:00,0,8.12
2025-11-01T17:32:15.5973054-03:00,0,8.12
2025-11-01T17:32:15.6572730-03:00,0,8.12
2025-11-01T17:32:15.7637027-03:00,0,8.12
2025-11-01T17:32:15.8043272-03:00,0,8.12
2025-11-01T17:32:15.8543386-03:00,0,8.12
2025-11-01T17:32:15.9039511-03:00,0,8.12
2025-11-01T17:32:15.9867567-03:00,0,8.12
2025-11-01T17:32:16.0576241-03:00,0,8.12
2025-11-01T17:32:16.0771887-03:00,0,8.12
2025-11-01T17:32:16.1505738-03:00,0,8.12
2025-11-01T17:32:16.2477025-03:00,0,8.12
2025-11-01T17:32:16.3197055-03:00,0,8.12
2025-11-01T17:32:16.3599542-03:00,0,8.12
2025-11-01T17:32:16.4241831-03:00,0,8.12
2025-11-01T17:32:16.4880071-03:00,0,8.12
2025-11-01T17:32:16.5333757-03:00,0,8.12
2025-11-01T17:32:16.5865590-03:00,0,8.12
2025-11-01T17:32:16.6440671-03:00,0,8.12
2025-11-01T17:32:16.7510631-03:00,0,8.12
2025-11-01T17:32:16.7894249-03:00,0,8.12
2025-11-01T17:32:16.8552866-03:00,0,8.12
2025-11-01T17:32:16.9268366-03:00,0,8.12
2025-11-01T17:32:16.9386292-03:00,0,8.12
2025-11-01T17:32:16.9682884-03:00,0,8.12
2025-11-01T17:32:16.9882876-03:00,0,8.12
2025-11-01T17:32:17.0259543-03:00,0,8.12
2025-11-01T17:32:17.0966243-03:00,0,8.12
2025-11-01T17:32:17.1717314-03:00,0,8.12
2025-11-01T17:32:17.2635866-03:00,0,8.12
2025-11-01T17:32:17.3250419-03:00,0,8.12
2025-11-01T17:32:17.3731121-03:00,0,8.12
2025-11-01T17:32:17.4379075-03:00,0,8.12
2025-11-01T17:32:17.5031913-03:00,0,8.12
2025-11-01T17:32:17.5427913-03:00,0,8.12
2025-11-01T17:32:17.6059102-03:00,0,8.12
2025-11-01T17:32:17.6497667-03:00,0,8.12
2025-11-01T17:32:17.7507291-03:00,0,8.12
2025-11-01T17:32:17.8257836-03:00,0,8.12
2025-11-01T17:32:17.8977261-03:00,0,8.12
2025-11-01T17:32:17.9699375-03:00,0,8.12
2025-11-01T17:32:18.0094290-03:00,0,8.12
2025-11-01T17:32:18.0786444-03:00,0,8.12
2025-11-01T17:32:18.1177665-03:00,0,8.12
2025-11-01T17:32:18.1715105-03:00,0,8.12
2025-11-01T17:32:18.2586884-03:00,0,8.12
2025-11-01T17:32:18.3239114-03:00,0,8.12
2025-11-01T17:32:18.4006435-03:00,0,8.12
2025-11-01T17:32:18.4540702-03:00,0,8.12
2025-11-01T17:32:18.5024430-03:00,0,8.12
2025-11-01T17:32:18.5634128-03:00,0,8.12
2025-11-01T17:32:18.6032559-03:00,0,8.12
2025-11-01T17:32:18.6579343-03:00,0,8.12
2025-11-01T17:32:18.7711535-03:00,0,8.12
2025-11-01T17:32:18.8456523-03:00,0,8.12
2025-11-01T17:32:18.9177591-03:00,0,8.12
2025-11-01T17:32:18.9613851-03:00,0,8.12
2025-11-01T17:32:18.9999897-03:00,0,8.12
2025-11-01T17:32:19.0611403-03:00,0,8.12
2025-11-01T17:32:19.0989315-03:00,0,8.12
2025-11-01T17:32:19.1435661-03:00,0,8.12
2025-11-01T17:32:19.2543142-03:00,0,8.12
2025-11-01T17:32:19.3232581-03:00,0,8.12
2025-11-01T17:32:19.3954723-03:00,0,8.12
2025-11-01T17:32:19.4478198-03:00,0,8.12
2025-11-01T17:32:19.5211528-03:00,0,8.12
2025-11-01T17:32:19.5943747-03:00,0,8.12
2025-11-01T17:32:19.6636242-03:00,0,8.12
2025-11-01T17:32:19.7090226-03:00,0,8.12
2025-11-01T17:32:19.7999244-03:00,0,8.12
2025-11-01T17:32:19.8517427-03:00,0,8.12
2025-11-01T17:32:19.9057411-03:00,0,8.12
2025-11-01T17:32:19.9745985-03:00,0,8.12
2025-11-01T17:32:20.0304959-03:00,0,8.12
2025-11-01T17:32:20.0803623-03:00,0,8.12
2025-11-01T17:32:20.1382821-03:00,0,8.12
2025-11-01T17:32:20.2112985-03:00,0,8.12
2025-11-01T17:32:20.3002089-03:00,0,8.12
2025-11-01T17:32:20.3281118-03:00,0,8.12
2025-11-01T17:32:20.3557186-03:00,0,8.12
2025-11-01T17:32:20.4051812-03:00,0,8.12
2025-11-01T17:32:20.4558598-03:00,0,8.12
2025-11-01T17:32:20.5056158-03:00,0,8.12
2025-11-01T17:32:20.5564347-03:00,0,8.12
2025-11-01T17:32:20.6151503-03:00,0,8.12
2025-11-01T17:32:20.6581545-03:00,0,8.12
2025-11-01T17:32:20.8138301-03:00,0,8.12
2025-11-01T17:32:20.8546994-03:00,0,8.12
2025-11-01T17:32:20.9283578-03:00,0,8.12
2025-11-01T17:32:21.0186397-03:00,0,8.12
2025-11-01T17:32:21.0804376-03:00,0,8.12
2025-11-01T17:32:21.1261522-03:00,0,8.12
2025-11-01T17:32:21.1798852-03:00,0,8.12
2025-11-01T17:32:21.3019571-03:00,0,8.12
2025-11-01T17:32:21.3434907-03:00,0,8.13
2025-11-01T17:32:21.4074937-03:00,0,8.16
2025-11-01T17:32:21.4457570-03:00,0,8.17
2025-11-01T17:32:21.5170475-03:00,0,8.17
2025-11-01T17:32:21.5563987-03:00,0,8.17
2025-11-01T17:32:21.6038003-03:00,0,8.17
2025-11-01T17:32:21.6731680-03:00,0,8.17
2025-11-01T17:32:21.7147873-03:00,0,8.17
2025-11-01T17:32:21.8153528-03:00,0,8.17
2025-11-01T17:32:21.8543131-03:00,0,8.17
2025-11-01T17:32:21.9218365-03:00,0,8.17
2025-11-01T17:32:21.9688417-03:00,0,8.17
2025-11-01T17:32:22.0156070-03:00,0,8.17
2025-11-01T17:32:22.0515995-03:00,0,8.17
2025-11-01T17:32:22.1248917-03:00,0,8.17
2025-11-01T17:32:22.1647690-03:00,0,8.17
2025-11-01T17:32:22.2025828-03:00,0,8.17
2025-11-01T17:32:22.2896668-03:00,0,8.17
2025-11-01T17:32:22.3513554-03:00,0,8.17
2025-11-01T17:32:22.4162315-03:00,0,8.17
2025-11-01T17:32:22.4622284-03:00,0,8.17
2025-11-01T17:32:22.5136428-03:00,0,8.17
2025-11-01T17:32:22.5647681-03:00,0,8.17
2025-11-01T17:32:22.6353895-03:00,0,8.17
2025-11-01T17:32:22.6743897-03:00,0,8.17
2025-11-01T17:32:22.8038435-03:00,0,8.17
2025-11-01T17:32:22.8455051-03:00,0,8.17
2025-11-01T17:32:22.9083735-03:00,0,8.17
2025-11-01T17:32:22.9889873-03:00,0,8.17
2025-11-01T17:32:23.0602118-03:00,0,8.17
2025-11-01T17:32:23.1276122-03:00,0,8.17
2025-11-01T17:32:23.1937974-03:00,0,8.17
2025-11-01T17:32:23.2782432-03:00,0,8.17
2025-11-01T17:32:23.3510131-03:00,0,8.17
2025-11-01T17:32:23.4233187-03:00,0,8.17
2025-11-01T17:32:23.4973336-03:00,0,8.17
